id,amenity
2254642,Hot water
2254642,Hair dryer
2254642,Dryer
2254642,Hangers
2254642,Coffee maker
2254642,Room-darkening shades
2254642,Refrigerator
2254642,Essentials
2254642,Pets allowed
2254642,Kitchen
2254642,Long term stays allowed
2254642,Iron
2254642,Stove
2254642,Wifi
2254642,Dishes and silverware
2254642,Cooking basics
2254642,Free street parking
2254642,Microwave
2254642,Crib
2254642,Extra pillows and blankets
2254642,Paid parking on premises
2254642,Elevator
2254642,Beach access – Beachfront
2254642,Air conditioning
2318611,Oven
2318611,TV with standard cable
2318611,Bed linens
2318611,Clothing storage
2318611,Dining table
2318611,Other gas stove
2318611,Paid parking off premises
2318611,Keypad
2318611,Laundromat nearby
2318611,Hot water
2318611,"Coffee maker: drip coffee maker, pour-over coffee"
2318611,Hangers
2318611,Wine glasses
2318611,Room-darkening shades
2318611,Blender
2318611,Refrigerator
2318611,Essentials
2318611,Kitchen
2318611,Hot water kettle
2318611,Long term stays allowed
2318611,Iron
2318611,Carbon monoxide alarm
2318611,Smoke alarm
2318611,Drying rack for clothing
2318611,Pocket wifi
2318611,Books and reading material
2318611,Wifi
2318611,Dishes and silverware
2318611,Cooking basics
2318611,Toaster
2318611,Microwave
2318611,Cleaning products
2318611,Extra pillows and blankets
2318611,Elevator
2318611,BBQ grill
2318611,Self check-in
2318611,Air conditioning
2114951,Clothing storage: closet
2114951,Coffee maker: drip coffee maker
2114951,TV
2114951,Body soap
2114951,Bed linens
2114951,Dining table
2114951,Paid parking lot off premises
2114951,Hot water
2114951,Hair dryer
2114951,Hangers
2114951,Wine glasses
2114951,Room-darkening shades
2114951,Backyard
2114951,Baking sheet
2114951,Blender
2114951,Freezer
2114951,Ceiling fan
2114951,Fire extinguisher
2114951,Kitchen
2114951,Iron
2114951,Single oven
2114951,Wifi
2114951,Dishes and silverware
2114951,Cooking basics
2114951,Toaster
2114951,Microwave
2114951,Private entrance
2114951,Extra pillows and blankets
2114951,Other electric stove
2114951,Beach access – Beachfront
2114951,Air conditioning
2320352,Dedicated workspace
2320352,Private patio or balcony
2320352,Oven
2320352,Free residential garage on premises
2320352,Building staff
2320352,TV with standard cable
2320352,Body soap
2320352,Bed linens
2320352,Gym
2320352,"Exercise equipment: free weights, treadmill"
2320352,Dining table
2320352,Washer
2320352,Laundromat nearby
2320352,Beach essentials
2320352,Ping pong table
2320352,Hot water
2320352,Hair dryer
2320352,Hangers
2320352,Coffee maker
2320352,Wine glasses
2320352,Blender
2320352,Pack ’n play/Travel crib - available upon request
2320352,Refrigerator
2320352,Exterior security cameras on property
2320352,Outdoor playground
2320352,Essentials
2320352,Ceiling fan
2320352,Pool view
2320352,Kitchen
2320352,City skyline view
2320352,Long term stays allowed
2320352,Iron
2320352,Drying rack for clothing
2320352,Mountain view
2320352,Stove
2320352,Crib - available upon request
2320352,Books and reading material
2320352,Wifi
2320352,Shared beach access
2320352,Dishes and silverware
2320352,Cooking basics
2320352,Free street parking
2320352,Shared pool
2320352,Clothing storage: wardrobe
2320352,Microwave
2320352,Private entrance
2320352,Cleaning products
2320352,Extra pillows and blankets
2320352,Elevator
2320352,Luggage dropoff allowed
2320352,Self check-in
2320352,Air conditioning
2152945,Washer
2152945,Pack ’n play/Travel crib
2152945,Air conditioning
2152945,Essentials
2152945,Smoke alarm
2152945,Host greets you
2152945,Fire extinguisher
2152945,Paid parking off premises
2152945,Iron
2152945,Wifi
2152945,Refrigerator
2152945,TV with standard cable
2152945,Crib
2152945,Bed linens
2152945,Cooking basics
2152945,Hot water
2152945,Kitchen
2152945,Smoking allowed
2152945,Coffee maker
2152945,Beach access – Beachfront
2152945,Long term stays allowed
2152945,Extra pillows and blankets
2152945,Hair dryer
2152945,Hangers
2152945,Elevator
2152945,Dishes and silverware
2155838,Dishes and silverware
2155838,Essentials
2155838,TV with standard cable
2155838,Kitchen
2155838,Dryer
2155838,Coffee maker
2155838,Refrigerator
2155838,Washer
2155838,Air conditioning
2155838,Wifi
2188972,TV with standard cable
2188972,Body soap
2188972,Bed linens
2188972,Gym
2188972,Dining table
2188972,Bathtub
2188972,Window guards
2188972,Hot water
2188972,Hangers
2188972,Children’s books and toys for ages 2-5 years old
2188972,Wine glasses
2188972,Blender
2188972,Free washer
2188972,Refrigerator
2188972,Essentials
2188972,Fire extinguisher
2188972,Kitchen
2188972,Hot water kettle
2188972,Iron
2188972,Window AC unit
2188972,Smoke alarm
2188972,Stove
2188972,Shared beach access
2188972,Pool
2188972,Wifi
2188972,Dishes and silverware
2188972,Cooking basics
2188972,Toaster
2188972,Clothing storage: wardrobe
2188972,Exercise equipment
2188972,Portable fans
2188972,Cleaning products
2188972,Free parking on premises
2188972,Elevator
2379205,Microwave
2379205,Dedicated workspace
2379205,Extra pillows and blankets
2379205,Building staff
2379205,Waterfront
2379205,Dishwasher
2379205,Children's playroom
2379205,"Clothing storage: walk-in closet, closet, wardrobe, and dresser"
2379205,Hot water
2379205,Kitchen
2379205,Harman Kardon sound system with Bluetooth and aux
2379205,Blender
2379205,Self check-in
2379205,Books and reading material
2379205,Lake access
2379205,Children’s books and toys
2379205,Babysitter recommendations
2379205,Bed linens
2379205,AC - split type ductless system
2379205,Lake view
2379205,Room-darkening shades
2379205,Carbon monoxide alarm
2379205,Beach view
2379205,Brastemp stainless steel gas stove
2379205,Toaster
2379205,Single level home
2379205,Cleaning available during stay
2379205,LG refrigerator
2379205,Essentials
2379205,Coffee maker: Nespresso
2379205,Cleaning products
2379205,Bathtub
2379205,Free street parking
2379205,Elevator
2379205,Private entrance
2379205,Granado shampoo
2379205,Bidet
2379205,Granado body soap
2379205,Dishes and silverware
2379205,Iron
2379205,Bay view
2379205,Sea view
2379205,Brastemp stainless steel oven
2379205,Wine glasses
2379205,"55 inch HDTV with Netflix, premium cable, standard cable"
2379205,Standalone high chair - available upon request
2379205,Fast wifi – 91 Mbps
2379205,Outdoor playground
2379205,Pack ’n play/Travel crib - available upon request
2379205,Free washer – In unit
2379205,Free parking on premises
2379205,Freezer
2379205,Long term stays allowed
2379205,Beach essentials
2379205,City skyline view
2379205,Coffee
2379205,Shared beach access
2379205,Children’s dinnerware
2379205,Mountain view
2379205,Park view
2379205,Hair dryer
2379205,Dining table
2379205,Ocean view
2379205,Hangers
2379205,Cooking basics
2379205,Hot water kettle
2379205,Baking sheet
2379205,Shower gel
2379205,Heating
2379205,Drying rack for clothing
2477081,Dishes and silverware
2477081,Cooking basics
2477081,Oven
2477081,Essentials
2477081,Microwave
2477081,Pets allowed
2477081,TV with standard cable
2477081,Kitchen
2477081,Smoking allowed
2477081,Hangers
2477081,Stove
2477081,Refrigerator
2477081,Washer
2477081,Air conditioning
2477081,Wifi
2487809,Dedicated workspace
2487809,Oven
2487809,TV with HBO Max
2487809,Hot water
2487809,Coffee maker
2487809,Refrigerator
2487809,Dishwasher
2487809,Exterior security cameras on property
2487809,Kitchen
2487809,Stove
2487809,Free washer – In unit
2487809,Free dryer – In unit
2487809,Wifi
2487809,Dishes and silverware
2487809,Cooking basics
2487809,Free street parking
2487809,Microwave
2487809,Elevator
2487809,Air conditioning
2395010,Dedicated workspace
2395010,Oven
2395010,Building staff
2395010,Ethernet connection
2395010,Bed linens
2395010,Garden view
2395010,43 inch HDTV with standard cable
2395010,Window guards
2395010,Paid parking off premises
2395010,Hot water
2395010,Patio or balcony
2395010,Hangers
2395010,First aid kit
2395010,Coffee maker
2395010,Room-darkening shades
2395010,Stainless steel gas stove
2395010,Refrigerator
2395010,Essentials
2395010,Babysitter recommendations
2395010,Kitchen
2395010,City skyline view
2395010,Long term stays allowed
2395010,Iron
2395010,Window AC unit
2395010,Courtyard view
2395010,Mountain view
2395010,Pocket wifi
2395010,Free washer – In unit
2395010,Wifi
2395010,Dishes and silverware
2395010,Cooking basics
2395010,Free street parking
2395010,Microwave
2395010,Lake access
2395010,Extra pillows and blankets
2395010,Elevator
2395010,Self check-in
2528956,Dishes and silverware
2528956,Cooking basics
2528956,Keypad
2528956,Hot water
2528956,TV with standard cable
2528956,Kitchen
2528956,Hot tub
2528956,Hangers
2528956,Stove
2528956,Iron
2528956,Free parking on premises
2528956,Refrigerator
2528956,Elevator
2528956,Long term stays allowed
2528956,Washer
2528956,Self check-in
2528956,Air conditioning
2528956,Wifi
2546155,Dishes and silverware
2546155,Portable air conditioning
2546155,Essentials
2546155,Microwave
2546155,Oven
2546155,Hot water
2546155,Kitchen
2546155,Smoking allowed
2546155,Bed linens
2546155,Wifi
2546155,Window AC unit
2546155,Elevator
2546155,Refrigerator
2546155,Free washer – In unit
2546155,HDTV with standard cable
2547190,Pack ’n play/Travel crib
2547190,Dedicated workspace
2547190,Private patio or balcony
2547190,Brastemp gas stove
2547190,Oven
2547190,Children’s books and toys
2547190,Smoking allowed
2547190,Body soap
2547190,Bed linens
2547190,High chair
2547190,Dining table
2547190,Outlet covers
2547190,Outdoor dining area
2547190,Beach essentials
2547190,Coffee
2547190,Hot water
2547190,Hair dryer
2547190,Outdoor shower
2547190,Hangers
2547190,First aid kit
2547190,Coffee maker
2547190,Wine glasses
2547190,Room-darkening shades
2547190,Cleaning available during stay
2547190,Blender
2547190,AC - split type ductless system
2547190,Refrigerator
2547190,Dishwasher
2547190,Essentials
2547190,Ceiling fan
2547190,Pets allowed
2547190,Fire extinguisher
2547190,Kitchen
2547190,Hot water kettle
2547190,Long term stays allowed
2547190,Iron
2547190,Smoke alarm
2547190,Courtyard view
2547190,Drying rack for clothing
2547190,Free dryer – In unit
2547190,Free washer – In unit
2547190,Books and reading material
2547190,Wifi
2547190,Dishes and silverware
2547190,Cooking basics
2547190,Toaster
2547190,Clothing storage: wardrobe
2547190,Microwave
2547190,"42 inch HDTV with Apple TV, standard cable"
2547190,Safe
2547190,Crib
2547190,Portable fans
2547190,Hammock
2547190,Cleaning products
2547190,Extra pillows and blankets
2547190,Outdoor furniture
2547190,Free parking on premises
2547190,Beach access – Beachfront
2556889,TV with standard cable
2556889,Body soap
2556889,Dining table
2556889,Gas stove
2556889,Keypad
2556889,Patio or balcony
2556889,Refrigerator
2556889,Freezer
2556889,Essentials
2556889,Pets allowed
2556889,Kitchen
2556889,City skyline view
2556889,Single oven
2556889,Park view
2556889,Shared beach access
2556889,Mountain view
2556889,Wifi
2556889,Dishes and silverware
2556889,Cooking basics
2556889,Clothing storage: wardrobe
2556889,Microwave
2556889,Free parking on premises
2556889,Elevator
2556889,Self check-in
2556889,Air conditioning
2614283,Oven
2614283,Ethernet connection
2614283,TV with standard cable
2614283,Bed linens
2614283,Hot water
2614283,Coffee maker
2614283,Refrigerator
2614283,Dishwasher
2614283,Essentials
2614283,Kitchen
2614283,Long term stays allowed
2614283,Stove
2614283,Wifi
2614283,Dishes and silverware
2614283,Cooking basics
2614283,Free street parking
2614283,Microwave
2614283,Extra pillows and blankets
2614283,Free parking on premises
2614283,Elevator
2614283,Luggage dropoff allowed
2614283,Air conditioning
2563330,Dedicated workspace
2563330,Private patio or balcony
2563330,Oven
2563330,Building staff
2563330,Body soap
2563330,Bed linens
2563330,Shampoo
2563330,Shower gel
2563330,Outdoor dining area
2563330,Laundromat nearby
2563330,Coffee
2563330,Hot water
2563330,Hair dryer
2563330,Hangers
2563330,First aid kit
2563330,Coffee maker
2563330,Wine glasses
2563330,Room-darkening shades
2563330,AC - split type ductless system
2563330,Refrigerator
2563330,Essentials
2563330,Kitchen
2563330,Hot water kettle
2563330,Long term stays allowed
2563330,Iron
2563330,Carbon monoxide alarm
2563330,Shared beach access – Beachfront
2563330,Stove
2563330,Free dryer – In unit
2563330,Free washer – In unit
2563330,Books and reading material
2563330,HDTV with standard cable
2563330,Wifi
2563330,Cooking basics
2563330,Dishes and silverware
2563330,Toaster
2563330,Clothing storage: wardrobe
2563330,Microwave
2563330,Private entrance
2563330,Cleaning products
2563330,Outdoor furniture
2563330,Elevator
2563330,Self check-in
2581939,Dedicated workspace
2581939,Smoking allowed
2581939,Body soap
2581939,Bed linens
2581939,Clothing storage
2581939,Shower gel
2581939,Dining table
2581939,Outlet covers
2581939,Host greets you
2581939,Trash compactor
2581939,Window guards
2581939,Paid parking off premises
2581939,Board games
2581939,Coffee
2581939,Hot water
2581939,Hair dryer
2581939,Dryer
2581939,Hangers
2581939,Coffee maker
2581939,Wine glasses
2581939,Room-darkening shades
2581939,LG stainless steel electric stove
2581939,Refrigerator
2581939,Children’s dinnerware
2581939,Freezer
2581939,Essentials
2581939,Ceiling fan
2581939,Kitchen
2581939,Hot water kettle
2581939,Long term stays allowed
2581939,Iron
2581939,Window AC unit
2581939,Courtyard view
2581939,Free washer – In unit
2581939,Wifi
2581939,32 inch HDTV with Chromecast
2581939,Cooking basics
2581939,Dishes and silverware
2581939,Free street parking
2581939,Microwave
2581939,Cleaning products
2581939,Extra pillows and blankets
2581939,Elevator
2581939,Luggage dropoff allowed
2582364,Coffee maker: drip coffee maker
2582364,Mini fridge
2582364,Private patio or balcony
2582364,Oven
2582364,Ethernet connection
2582364,TV with standard cable
2582364,Smoking allowed
2582364,Bed linens
2582364,Dining table
2582364,Mosquito net
2582364,Paid street parking off premises
2582364,Laundromat nearby
2582364,Hot water
2582364,Hangers
2582364,First aid kit
2582364,Wine glasses
2582364,Blender
2582364,AC - split type ductless system
2582364,Refrigerator
2582364,Exterior security cameras on property
2582364,Freezer
2582364,Essentials
2582364,Ceiling fan
2582364,Fire extinguisher
2582364,Kitchen
2582364,Iron
2582364,Window AC unit
2582364,Shared beach access – Beachfront
2582364,Drying rack for clothing
2582364,Stove
2582364,Clothing storage: wardrobe and dresser
2582364,Free washer – In unit
2582364,Books and reading material
2582364,Wifi
2582364,Dishes and silverware
2582364,Cooking basics
2582364,Toaster
2582364,Sound system
2582364,Hammock
2582364,Cleaning products
2582364,Outdoor furniture
2582364,Elevator
2582364,Luggage dropoff allowed
2652117,Oven
2652117,TV with standard cable
2652117,Body soap
2652117,Bed linens
2652117,Clothing storage
2652117,Shampoo
2652117,Shower gel
2652117,Dining table
2652117,Bathtub
2652117,Bidet
2652117,Washer
2652117,Waterfront
2652117,Hot water
2652117,Hair dryer
2652117,Hangers
2652117,First aid kit
2652117,Coffee maker
2652117,Cleaning available during stay
2652117,Room-darkening shades
2652117,Backyard
2652117,Refrigerator
2652117,Dishwasher
2652117,Exterior security cameras on property
2652117,Freezer
2652117,Essentials
2652117,Pets allowed
2652117,Kitchen
2652117,Long term stays allowed
2652117,Iron
2652117,Stove
2652117,Wifi
2652117,Dishes and silverware
2652117,Cooking basics
2652117,Microwave
2652117,Cleaning products
2652117,Elevator
2652117,Luggage dropoff allowed
